longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id,f2_div_f4,f6_div_f2,f5_cat
13.08,52.56,33.0,1503.0,652.0,229.0,3.6937,282.0,99300.0,268,6.56,0.19,3
13.09,52.56,32.0,1162.0,563.0,178.0,3.875,196.0,203000.0,269,6.53,0.17,3
13.13,52.56,41.0,1164.0,476.0,171.0,2.4196,211.0,70700.0,270,6.81,0.18,2
13.09,52.57,17.0,1419.0,1300.0,360.0,2.0769,436.0,100000.0,271,3.94,0.31,2
13.05,52.57,50.0,1760.0,741.0,316.0,4.5,341.0,178300.0,272,5.57,0.19,3
13.17,52.68,37.0,1217.0,552.0,194.0,5.0445,199.0,196200.0,273,6.27,0.16,4
13.53,52.91,24.0,1039.0,643.0,193.0,2.6711,190.0,71300.0,274,5.38,0.18,2
13.68,52.85,31.0,1331.0,598.0,225.0,4.1827,245.0,345500.0,275,5.92,0.18,3
13.63,52.24,30.0,2260.0,1182.0,341.0,6.0705,345.0,236700.0,276,6.63,0.15,4
13.33,52.51,44.0,1375.0,766.0,321.0,2.1719,351.0,87500.0,277,4.28,0.26,2
13.68,52.29,38.0,3495.0,1939.0,994.0,2.2148,1100.0,438300.0,278,3.52,0.31,2
13.65,52.3,32.0,1441.0,0.0,249.0,4.4519,261.0,137500.0,279,5.79,0.18,3
13.68,52.3,3.0,2221.4102736512973,2874.0,886.0,5.3638,919.0,206300.0,280,2.51,0.2050331686661962,4
13.63,52.35,44.0,3184.0,1399.0,548.0,2.7234,581.0,110200.0,281,5.81,0.18,2
13.63,52.27,43.0,513.0,266.0,103.0,5.6428,98.0,343100.0,282,4.98,0.19,4
13.63,52.3,22.0,3024.0,2357.0,743.0,3.3125,754.0,191800.0,283,4.07,0.25,3
13.6,52.32,34.0,2211.0,1113.0,488.0,4.7026,502.0,356800.0,284,4.53,0.23,3
13.62,52.3,34.0,2657.0,1948.0,532.0,4.233,515.0,157400.0,285,4.99,0.19,3
12.89,53.1,9.0,1859.0,947.0,304.0,5.9202,307.0,181300.0,286,6.12,0.17,4
12.9,53.1,47.0,2879.0,2229.0,606.0,3.2599,631.0,183100.0,287,4.75,0.22,3
14.26,53.07,15.0,2577.0,979.0,364.0,3.665552516894221,360.0,191930.9652894885,288,7.08,0.14,3
14.3,53.07,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.3598,457.5068800028618,189100.0,289,5.16,0.21,3
14.27,53.07,22.0,3902.0,1870.0,763.0,2.774,845.0,190200.0,290,5.11,0.22,2
14.29,53.06,18.0,2939.0,1278.0,435.0,7.1425,437.0,393700.0,291,6.76,0.15,5
14.28,53.05,22.0,3359.0,1227.0,588.0,4.645,643.0,276200.0,292,5.71,0.19,3
13.61,52.14,16.0,1657.0,572.0,301.0,1.4767,390.0,62000.0,293,5.5,0.24,1
13.66,52.16,18.0,1932.0,1071.0,346.0,4.125,350.0,139800.0,294,5.58,0.18,3
13.5,52.05,26.0,1167.0,253.0,137.0,2.4196,370.0,275000.0,295,5.179789114699331,0.32,2
13.94,51.87,50.0,772.0,606.0,167.0,2.2206,194.0,59200.0,296,4.62,0.25,2
13.94,51.86,32.0,1286.0,694.0,236.0,1.6579,271.0,68500.0,297,5.45,0.21,2
13.96,51.87,35.0,1205.0,583.0,319.0,2.3971,330.0,188900.0,298,3.78,0.27,2
13.03,52.39,50.0,1843.0,892.0,314.0,3.1346,326.0,120000.0,299,5.87,0.18,2
12.99,52.4,39.0,1841.0,1368.0,390.0,2.1583,428.0,62000.0,300,4.72,0.23,2
13.05,52.4,33.0,3512.0,1515.0,782.0,1.9908,825.0,118800.0,301,4.49,0.23,2
12.93,52.36,23.0,2639.268084538969,998.0,435.0,4.0294,515.0,191930.9652894885,302,6.07,0.2,3
13.04,52.41,32.0,2021.0,973.0,485.0,3.18,524.0,362500.0,303,4.17,0.26,2
12.92,52.4,34.0,495.0,527.0,130.0,1.9453,120.0,149000.0,304,3.81,0.24,2
12.94,52.38,43.0,2483.0,1212.0,493.0,4.0189,548.0,302900.0,305,5.04,0.22,3
13.04,52.39,14.0,3023.0,1523.0,492.0,5.3602,469.0,118600.0,306,6.14,0.16,4
12.93,52.38,34.0,3150.0,1392.0,480.0,4.9355,518.0,336900.0,307,6.56,0.16,4
13.04,52.4,2.0,718.0,119.0,50.0,4.1,98.0,315000.0,308,5.179789114699331,0.14,3
12.91,52.36,52.0,2792.0,1177.0,439.0,3.4312,461.0,243800.0,309,6.36,0.17,3
13.02,52.42,35.0,2924.0,1675.0,602.0,3.8287,658.0,279900.0,310,4.86,0.23,3
12.98,52.36,39.0,2233.0,2031.0,491.0,1.8641,563.0,50800.0,311,4.55,0.25,2
13.06,52.4,33.0,1903.0,1187.0,340.0,4.0469,386.0,196600.0,312,5.6,0.2,3
13.09,52.36,25.0,2004.0,1085.0,343.0,4.7656,349.0,230700.0,313,5.84,0.17,3
13.09,52.38,41.0,1733.0,1776.0,453.0,1.6221,492.0,104200.0,314,3.83,0.28,2
13.07,52.39,23.0,4671.0,2095.0,857.0,3.184,912.0,140500.0,315,5.45,0.2,2
13.07,52.4,23.0,2982.0,1317.0,787.0,3.3776,837.0,283200.0,316,3.79,0.28,3
13.13,52.37,43.0,2850.0,1510.0,670.0,2.4835,709.0,274300.0,317,4.25,0.25,2
13.1,52.39,27.0,5532.0,2855.0,960.0,4.7478,973.0,243500.0,318,5.76,0.18,3
13.09,52.37,41.0,2050.0,850.0,490.0,3.4208,478.0,343400.0,319,4.18,0.23,3
13.09,52.39,37.0,1127.0,492.0,331.0,2.675,327.0,241700.0,320,3.4,0.29,2
13.13,52.38,33.0,2868.0,1204.0,412.0,6.1825,382.0,336900.0,321,6.96,0.13,4
13.09,52.4,36.0,2602.0,2780.0,620.0,2.7155,638.0,149800.0,322,4.2,0.25,2
13.08,52.39,49.0,2465.0,1018.0,359.0,4.0,372.0,296800.0,323,6.87,0.15,3
14.03,51.45,46.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.2321,457.5068800028618,191930.9652894885,324,5.16,0.21,4
14.1,51.46,28.0,3085.0,1277.0,512.0,4.5795,552.0,262800.0,325,6.03,0.18,3
14.24,52.6,23.0,4358.0,1852.0,802.0,3.4167,819.0,105200.0,326,5.43,0.19,3
13.79,52.29,20.0,5699.0,1225.2837321251593,430.14788333569305,2.8646,457.5068800028618,221100.0,327,5.179789114699331,0.2050331686661962,2
14.37,51.57,34.0,45.0,39.0,14.0,3.0625,11.0,191930.9652894885,328,3.21,0.24,2
14.38,51.57,33.0,3404.0,1579.0,639.0,3.1078,711.0,146700.0,329,5.33,0.21,2
13.22,52.41,28.0,991.0,1145.0,265.0,2.3611,255.0,167000.0,330,3.74,0.26,2
13.22,52.4,34.0,2095.0,662.0,299.0,3.665552516894221,343.0,191930.9652894885,331,7.01,0.16,3
13.24,52.4,5.0,3264.0,1607.0,453.0,3.665552516894221,442.0,191930.9652894885,332,7.21,0.14,3
13.14,52.37,24.0,2719.0,1318.0,424.0,4.675,434.0,228800.0,333,6.41,0.16,3
13.23,52.41,20.0,2303.0,1607.0,564.0,2.9,612.0,176100.0,334,4.08,0.27,2
13.21,52.39,45.0,2964.0,1067.0,426.0,6.7851,436.0,323500.0,335,6.96,0.15,5
13.21,52.4,34.0,1577.0,880.0,284.0,4.6327,272.0,116000.0,336,5.55,0.17,3
13.25,52.4,50.0,1146.0,579.0,213.0,2.9583,238.0,172600.0,337,5.38,0.21,2
13.27,52.4,18.0,2704.0,1611.0,597.0,2.0243,698.0,82300.0,338,4.53,0.26,2
13.14,52.38,34.0,1559.0,600.0,242.0,3.665552516894221,243.0,191930.9652894885,339,6.44,0.16,3
13.13,52.36,52.0,1489.0,728.0,244.0,0.8172,335.0,85300.0,340,6.1,0.22,1
13.1,52.47,34.0,344.0,315.0,119.0,3.1786,108.0,117800.0,341,2.89,0.31,2
13.27,52.39,15.0,2701.0,1245.0,513.0,3.3269,576.0,81900.0,342,5.27,0.21,3
14.04,52.79,16.0,2668.0,1536.0,457.0,3.9792,454.0,88900.0,343,5.84,0.17,3
14.04,52.87,40.0,1772.0,1122.0,324.0,3.2768,369.0,96100.0,344,5.47,0.21,3
13.71,51.85,26.0,3507.0,1712.0,509.0,6.7206,512.0,344600.0,345,6.89,0.15,5
13.61,51.97,52.0,1532.0,631.0,275.0,5.1242,292.0,372900.0,346,5.57,0.19,4
13.72,51.85,36.0,1380.0,690.0,234.0,3.8214,237.0,210900.0,347,5.9,0.17,3
12.77,52.81,30.0,1772.0,1389.0,447.0,2.3641,500.0,94100.0,348,3.96,0.28,2
13.2,52.65,46.0,1362.0,1068.0,305.0,2.4615,321.0,177800.0,349,4.47,0.24,2
13.2,52.64,21.0,3349.0,1952.0,718.0,3.7273,737.0,251900.0,350,4.66,0.22,3
13.24,52.75,14.0,1562.0,609.0,328.0,2.3935,373.0,125000.0,351,4.76,0.24,2
13.21,52.63,49.0,713.0,462.0,189.0,1.025,202.0,118800.0,352,3.77,0.28,1
13.18,52.69,16.0,1893.0,1461.0,344.0,5.225,338.0,213700.0,353,5.5,0.18,4
13.22,52.75,38.0,2310.0,971.0,386.0,5.697,400.0,435700.0,354,5.98,0.17,4
13.28,52.71,23.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.3268,457.5068800028618,322800.0,355,5.16,0.21,3
13.38,52.64,19.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.2846,457.5068800028618,131900.0,356,5.16,0.21,3
13.38,52.66,24.0,4880.0,1225.2837321251593,1050.0,4.1387,1044.0,157700.0,357,4.65,0.21,3
13.26,52.74,7.0,938.0,1187.0,282.0,1.2667,297.0,67500.0,358,3.33,0.32,1
13.21,52.64,26.0,557.0,455.0,196.0,2.7721,153.0,155400.0,359,2.84,0.27,2
13.19,52.72,29.0,2221.4102736512973,2744.0,943.0,7.5139,977.0,398200.0,360,2.36,0.2050331686661962,5
13.2,52.66,39.0,1610.0,511.0,278.0,4.3333,278.0,385900.0,361,5.79,0.17,3
14.39,53.21,28.0,794.0,329.0,109.0,7.6923,111.0,329800.0,362,7.28,0.14,5
14.42,51.86,27.0,3819.0,2447.0,717.0,3.8185,674.0,137200.0,363,5.33,0.18,3
14.3,51.99,35.0,2733.0,1814.0,511.0,4.4187,510.0,183400.0,364,5.35,0.19,3
14.34,51.76,40.0,2497.0,1275.0,508.0,3.1071,520.0,193100.0,365,4.92,0.21,2
14.33,51.76,16.0,2919.0,1456.0,453.0,5.6779,462.0,164700.0,366,6.44,0.16,4
14.34,51.77,35.0,1120.0,659.0,274.0,2.3824,297.0,145000.0,367,4.09,0.27,2
14.41,51.86,9.0,3297.0,1749.0,568.0,4.0217,568.0,99200.0,368,5.8,0.17,3
14.35,51.76,16.0,1689.0,921.0,270.0,4.4444,254.0,191800.0,369,6.26,0.15,3
14.35,51.78,40.0,1461.0,1322.0,264.0,4.3269,286.0,194100.0,370,5.53,0.2,3
14.33,51.77,20.0,1491.0,1135.0,303.0,1.6395,360.0,44400.0,371,4.92,0.24,2
14.34,51.79,19.0,2025.0,1663.0,403.0,3.8147,414.0,139200.0,372,5.02,0.2,3
13.5,53.12,39.0,759.0,252.0,106.0,3.6964,141.0,262500.0,373,7.16,0.19,3
13.51,53.11,9.0,1228.0,409.0,212.0,4.3482,234.0,95200.0,374,5.79,0.19,3
13.51,53.12,12.0,1474.0,1009.0,372.0,4.0521,364.0,166700.0,375,3.96,0.25,3
13.61,53.26,19.0,2221.4102736512973,2496.0,1075.0,3.5569,457.5068800028618,128000.0,376,5.179789114699331,0.21,3
13.64,53.11,37.0,2414.0,878.0,305.0,3.665552516894221,323.0,453800.0,377,7.91,0.13,3
14.42,52.25,9.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.1821,457.5068800028618,95600.0,378,5.16,0.21,2
11.93,53.32,21.0,1607.0,834.0,352.0,2.3787,356.0,177900.0,379,4.57,0.22,2
12.04,53.25,27.0,336.0,195.0,68.0,5.3946,60.0,71800.0,380,4.94,0.18,4
13.25,52.76,23.0,3800.0,1225.2837321251593,917.0,1.4766,1003.0,50600.0,381,4.14,0.26,1
13.24,52.78,26.0,1582.0,573.0,182.0,3.665552516894221,196.0,191930.9652894885,382,5.179789114699331,0.12,3
13.24,52.76,24.0,5684.0,1225.2837321251593,430.14788333569305,2.2559,457.5068800028618,166800.0,383,5.179789114699331,0.2050331686661962,2
13.74,52.63,6.0,2221.4102736512973,1225.2837321251593,1062.0,5.2206,1134.0,280200.0,384,5.179789114699331,0.2050331686661962,4
14.07,52.57,7.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.462,457.5068800028618,151900.0,385,5.16,0.21,3
13.39,52.87,27.0,1683.0,873.0,258.0,4.7069,288.0,176900.0,386,6.52,0.17,3
14.24,51.44,52.0,1560.0,757.0,315.0,2.7083,307.0,199100.0,387,4.95,0.2,2
14.26,51.45,45.0,1160.0,1095.0,269.0,2.7308,274.0,139000.0,388,4.31,0.24,2
14.22,51.66,12.0,2221.4102736512973,3129.0,945.0,4.7647,1002.0,254100.0,389,2.35,0.2050331686661962,3
14.27,51.45,16.0,3275.0,1863.0,527.0,5.5429,529.0,269100.0,390,6.21,0.16,4
14.17,51.58,46.0,2559.0,1562.0,498.0,4.3846,506.0,270600.0,391,5.14,0.2,3
14.13,51.46,40.0,3056.0,1103.0,481.0,5.1067,489.0,247300.0,392,6.35,0.16,4
14.27,51.44,44.0,2602.0,691.0,343.0,4.3125,509.0,261500.0,393,7.59,0.2,3
14.24,51.43,52.0,851.0,731.0,190.0,1.9044,190.0,64900.0,394,4.48,0.22,2
14.26,51.44,38.0,1542.0,1220.0,334.0,1.625,364.0,52800.0,395,4.62,0.24,2
12.84,52.47,14.0,3223.0,1230.0,488.0,6.5964,484.0,358800.0,396,6.6,0.15,5
12.46,52.12,46.0,1210.0,523.0,242.0,1.91,243.0,63900.0,397,5.0,0.2,2
14.64,51.74,52.0,2050.0,1109.0,437.0,2.6719,439.0,318500.0,398,4.69,0.21,2
14.59,51.62,32.0,1617.0,1153.0,385.0,3.016,346.0,96600.0,399,4.2,0.21,2
14.65,51.74,14.0,2927.0,1821.0,561.0,3.3529,588.0,82600.0,400,5.22,0.2,3
13.16,52.09,17.0,2116.0,909.0,319.0,2.7188,425.0,113100.0,401,6.63,0.2,2
13.18,52.09,52.0,1916.0,889.0,424.0,4.0391,432.0,279900.0,402,4.52,0.23,3
13.18,52.1,8.0,4942.0,3012.0,1033.0,3.445,457.5068800028618,203400.0,403,4.78,0.09,3
13.17,52.09,27.0,1269.0,464.0,182.0,6.8374,186.0,191930.9652894885,404,6.97,0.15,5
13.16,52.1,11.0,586.0,317.0,74.0,2.8906,125.0,84400.0,405,7.92,0.21,2
14.03,52.79,45.0,1095.0,672.0,234.0,3.4087,237.0,209200.0,406,4.68,0.22,3
14.13,52.71,42.0,1645.0,1161.0,351.0,3.0893,371.0,162700.0,407,4.69,0.23,2
14.14,52.72,4.0,2337.0,983.0,655.0,3.7174,768.0,275000.0,408,3.57,0.2050331686661962,3
12.72,52.51,41.0,1944.0,977.0,388.0,3.9097,363.0,81300.0,409,5.01,0.19,3
13.33,52.98,26.0,1360.0,869.0,328.0,3.0217,309.0,131600.0,410,4.15,0.23,2
12.81,52.93,32.0,3851.0,1456.0,836.0,4.5208,900.0,442100.0,411,4.61,0.23,3
12.8,52.92,24.0,2221.4102736512973,2444.0,888.0,5.6292,873.0,231400.0,412,2.5,0.2050331686661962,4
12.79,52.91,34.0,963.0,392.0,176.0,4.0156,159.0,134700.0,413,5.47,0.17,3
12.37,52.17,31.0,3881.0,1535.0,846.0,3.0398,909.0,369100.0,414,4.59,0.23,2
13.74,52.98,52.0,2187.0,733.0,274.0,3.665552516894221,284.0,406200.0,415,7.98,0.13,3
12.61,52.28,40.0,2529.0,831.0,258.0,3.665552516894221,293.0,191930.9652894885,416,5.179789114699331,0.12,3
12.59,52.14,41.0,1058.0,778.0,245.0,3.3534,228.0,180500.0,417,4.32,0.22,3
12.6,52.14,43.0,1415.0,569.0,293.0,2.5156,348.0,190900.0,418,4.83,0.25,2
12.6,51.95,49.0,299.0,287.0,68.0,1.2096,90.0,100000.0,419,4.4,0.3,1
13.36,52.14,34.0,2271.0,1393.0,433.0,4.2443,437.0,174400.0,420,5.24,0.19,3
13.31,52.63,10.0,2426.0,966.0,419.0,5.5106,426.0,290900.0,421,5.79,0.18,4
13.29,52.67,20.0,743.0,395.0,168.0,1.625,171.0,88300.0,422,4.42,0.23,2
13.37,52.64,15.0,3253.0,1408.0,586.0,5.2043,573.0,95700.0,423,5.55,0.18,4
14.04,51.65,22.0,1288.0,593.0,220.0,3.625,243.0,233700.0,424,5.85,0.19,3
13.95,51.75,52.0,988.0,475.0,242.0,1.3684,283.0,258300.0,425,4.08,0.29,1
13.96,51.74,31.0,2526.0,1046.0,504.0,4.7009,528.0,191930.9652894885,426,5.01,0.21,3
13.26,51.32,18.0,3469.0,1452.0,628.0,3.4079,661.0,147500.0,427,5.52,0.19,3
13.22,51.44,52.0,810.0,326.0,151.0,3.1583,172.0,140000.0,428,5.36,0.21,2
13.32,51.32,41.0,831.0,443.0,146.0,3.1406,149.0,100000.0,429,5.69,0.18,2
13.23,51.35,43.0,1281.0,534.0,231.0,2.8906,287.0,65700.0,430,5.55,0.22,2
13.77,51.74,42.0,2380.0,1300.0,504.0,1.7574,553.0,57500.0,431,4.72,0.23,2
13.77,52.22,4.0,2221.4102736512973,2866.0,850.0,5.0493,1017.0,239800.0,432,2.61,0.2050331686661962,4
13.74,52.84,20.0,2403.0,1149.0,369.0,6.0621,376.0,304400.0,433,6.51,0.16,4
13.96,51.86,36.0,2093.0,802.0,300.0,3.665552516894221,303.0,191930.9652894885,434,6.98,0.14,3
14.24,53.3,52.0,1688.0,853.0,325.0,2.1806,337.0,99700.0,435,5.19,0.2,2
14.13,53.4,25.0,1075.0,434.0,234.0,1.7472,238.0,94600.0,436,4.59,0.22,2
14.21,53.45,25.0,2846.0,2272.0,632.0,2.2,644.0,98700.0,437,4.5,0.23,2
14.33,51.74,32.0,2221.4102736512973,2725.0,430.14788333569305,3.3889,457.5068800028618,285700.0,438,5.16,0.21,3
14.34,51.73,32.0,1789.0,1429.0,517.0,1.8906,528.0,224500.0,439,3.46,0.3,2
14.33,51.75,16.0,1499.0,918.0,239.0,5.5677,232.0,175400.0,440,6.27,0.15,4
14.33,51.73,29.0,2321.0,1173.0,360.0,4.0375,367.0,86400.0,441,6.45,0.16,3
14.34,51.72,46.0,1887.0,795.0,358.0,3.25,359.0,159600.0,442,5.27,0.19,3
13.14,52.65,20.0,1534.0,871.0,222.0,6.2715,235.0,97200.0,443,6.91,0.15,4
12.76,53.16,22.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.6463,457.5068800028618,276300.0,444,5.16,0.21,3
13.06,52.43,25.0,2465.0,906.0,472.0,3.6538,585.0,191930.9652894885,445,5.22,0.24,3
13.71,51.61,25.0,2762.0,1166.0,439.0,6.8643,410.0,333700.0,446,6.29,0.15,5
13.64,52.28,29.0,2861.0,1715.0,775.0,2.7712,816.0,160900.0,447,3.69,0.29,2
14.33,51.72,30.0,1197.0,695.0,279.0,3.4375,269.0,157800.0,448,4.29,0.22,3
14.09,52.34,42.0,1493.0,665.0,224.0,6.7571,237.0,443900.0,449,6.67,0.16,5
13.62,52.35,18.0,2229.0,1283.0,379.0,5.5955,371.0,217700.0,450,5.88,0.17,4
13.25,53.14,15.0,2221.4102736512973,1225.2837321251593,430.14788333569305,2.5495,457.5068800028618,103600.0,451,5.16,0.21,2
12.7,52.41,20.0,1804.0,831.0,260.0,6.177,254.0,262900.0,452,6.94,0.14,4
13.03,52.12,26.0,3578.0,1504.0,618.0,4.1375,677.0,395000.0,453,5.79,0.19,3
12.89,52.28,37.0,1468.0,1038.0,282.0,4.1652,304.0,158200.0,454,5.21,0.21,3
12.51,52.37,36.0,2658.0,1490.0,529.0,1.2157,626.0,57000.0,455,5.02,0.24,1
14.37,51.56,29.0,1016.0,481.0,140.0,2.2917,174.0,112500.0,456,7.26,0.17,2
13.75,52.97,30.0,1233.0,620.0,199.0,3.4297,214.0,112500.0,457,6.2,0.17,3
12.75,52.19,25.0,2221.4102736512973,1225.2837321251593,1047.0,4.5357,1082.0,188400.0,458,5.179789114699331,0.2050331686661962,3
14.54,52.32,38.0,1036.0,1058.0,235.0,3.2578,226.0,184200.0,459,4.41,0.22,3
14.3,51.75,36.0,2426.0,1085.0,420.0,5.1523,454.0,387800.0,460,5.78,0.19,4
14.04,52.78,35.0,2243.0,1135.0,465.0,4.3281,495.0,324000.0,461,4.82,0.22,3
12.97,52.36,21.0,2471.0,1486.0,689.0,3.9038,677.0,243800.0,462,3.59,0.27,3
13.4,52.34,16.0,2131.0,989.0,369.0,2.6071,424.0,103700.0,463,5.78,0.2,2
14.72,51.95,45.0,1711.0,735.0,261.0,3.665552516894221,264.0,191930.9652894885,464,6.56,0.15,3
13.49,52.79,43.0,369.0,371.0,111.0,1.6,107.0,79400.0,465,3.32,0.29,1
14.0,51.53,11.0,4103.0,356.0,171.0,2.1029,882.0,99100.0,466,5.179789114699331,0.21,2
12.52,52.43,34.0,1379.0,1156.0,315.0,1.7197,333.0,48900.0,467,4.38,0.24,2
12.31,52.61,42.0,1468.0,571.0,271.0,3.3906,281.0,124200.0,468,5.42,0.19,3
13.69,52.52,24.0,1297.0,441.0,282.0,3.1439,297.0,47500.0,469,4.6,0.23,2
12.35,53.14,18.0,2515.0,1442.0,449.0,5.0201,443.0,154400.0,470,5.6,0.18,4
13.53,51.45,37.0,1776.0,702.0,265.0,5.2661,301.0,314900.0,471,6.7,0.17,4
13.88,52.57,30.0,2674.0,1404.0,456.0,4.2969,428.0,165600.0,472,5.86,0.16,3
13.49,53.12,26.0,2095.0,793.0,261.0,6.6719,280.0,271700.0,473,8.03,0.13,5
13.48,53.11,19.0,757.0,361.0,141.0,6.02,148.0,304200.0,474,5.37,0.2,4
13.15,52.1,32.0,3055.0,1902.0,565.0,4.2926,623.0,190700.0,475,5.41,0.2,3
13.7,51.85,26.0,2970.0,2156.0,558.0,3.9522,576.0,124600.0,476,5.32,0.19,3
12.99,52.54,19.0,3215.0,3072.0,870.0,2.3393,907.0,202300.0,477,3.7,0.28,2
13.25,52.75,15.0,459.0,160.0,73.0,0.922,95.0,67500.0,478,6.29,0.21,1
13.9,52.59,45.0,726.0,519.0,135.0,3.375,147.0,157500.0,479,5.38,0.2,3
13.24,52.77,39.0,3014.0,1225.2837321251593,777.0,1.1985,822.0,215000.0,480,3.88,0.27,1
12.59,52.23,46.0,1748.0,1707.0,409.0,2.148,428.0,103800.0,481,4.27,0.24,2
12.79,52.4,17.0,2359.0,884.0,504.0,3.0625,501.0,87500.0,482,4.68,0.21,2
13.14,53.18,39.0,3200.0,1391.0,618.0,3.6346,689.0,338000.0,483,5.18,0.22,3
13.75,53.17,22.0,1388.0,930.0,287.0,2.7981,336.0,275000.0,484,4.84,0.24,2
13.76,52.63,9.0,2228.0,1316.0,370.0,4.1632,398.0,119800.0,485,6.02,0.18,3
13.53,52.65,43.0,1621.0,1015.0,329.0,2.92,365.0,242200.0,486,4.93,0.23,2
13.82,52.27,52.0,1892.0,1442.0,371.0,4.2891,415.0,230000.0,487,5.1,0.22,3
13.29,52.58,15.0,1655.0,1549.0,582.0,1.9127,626.0,175000.0,488,2.84,0.2050331686661962,2
13.85,53.31,52.0,2254.0,1237.0,590.0,2.6208,642.0,227100.0,489,3.82,0.28,2
13.07,52.58,28.0,2160.0,1339.0,571.0,1.9152,608.0,128100.0,490,3.78,0.28,2
14.44,52.42,17.0,3314.0,1873.0,602.0,4.3875,638.0,238500.0,491,5.5,0.19,3
13.51,52.04,46.0,2711.0,1277.0,490.0,4.282,491.0,224700.0,492,5.53,0.18,3
13.69,51.64,10.0,2221.4102736512973,1225.2837321251593,430.14788333569305,1.6983,457.5068800028618,66600.0,493,5.16,0.21,2
14.63,52.2,37.0,778.0,850.0,198.0,2.5119,205.0,180500.0,494,3.93,0.26,2
13.08,52.37,36.0,1463.0,722.0,260.0,4.8438,257.0,226300.0,495,5.63,0.18,4
14.13,52.72,36.0,3002.0,1322.0,471.0,4.933,484.0,228900.0,496,6.37,0.16,4
14.52,52.34,35.0,2072.0,908.0,342.0,6.0928,318.0,327300.0,497,6.06,0.15,4
13.13,52.6,19.0,2221.4102736512973,3018.0,981.0,6.9473,963.0,361400.0,498,2.26,0.2050331686661962,5
13.09,51.99,29.0,1377.0,969.0,399.0,2.6573,430.0,252800.0,499,3.45,0.31,2
13.22,52.39,30.0,3377.0,1289.0,594.0,3.5737,623.0,171200.0,500,5.69,0.18,3
13.43,52.33,33.0,1160.0,729.0,220.0,3.8259,252.0,146100.0,501,5.27,0.22,3
12.39,52.95,44.0,1802.0,753.0,282.0,6.0286,306.0,356000.0,502,6.39,0.17,4
14.63,52.14,33.0,2557.0,2286.0,700.0,2.3041,731.0,149100.0,503,3.65,0.29,2
13.12,52.38,17.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.1279,457.5068800028618,223900.0,504,5.16,0.21,3
12.76,52.81,12.0,1869.0,1007.0,323.0,3.125,356.0,117200.0,505,5.79,0.19,2
13.44,52.39,43.0,1455.0,747.0,279.0,2.7857,300.0,104200.0,506,5.22,0.21,2
13.35,52.98,32.0,2436.0,1509.0,618.0,1.0424,612.0,81400.0,507,3.94,0.25,1
13.82,52.41,8.0,5686.0,1225.2837321251593,430.14788333569305,4.2782,457.5068800028618,327700.0,508,5.179789114699331,0.2050331686661962,3
14.05,52.38,40.0,1547.0,1493.0,543.0,1.2887,625.0,212500.0,509,2.85,0.2050331686661962,1
13.78,52.53,27.0,3236.0,2230.0,798.0,3.5625,832.0,208600.0,510,4.06,0.26,3
14.01,53.21,20.0,3494.0,1673.0,541.0,5.5718,549.0,185200.0,511,6.46,0.16,4
13.21,52.75,18.0,4297.0,1225.2837321251593,430.14788333569305,2.2545,457.5068800028618,192500.0,512,5.179789114699331,0.11,2
14.17,52.76,35.0,2074.0,1687.0,431.0,2.0885,477.0,73700.0,513,4.81,0.23,2
14.27,53.06,35.0,931.0,516.0,174.0,5.5867,181.0,182500.0,514,5.35,0.19,4
13.03,52.77,9.0,2221.4102736512973,3086.0,430.14788333569305,4.4063,457.5068800028618,202200.0,515,5.16,0.21,3
12.71,52.67,44.0,1387.0,984.0,302.0,4.25,280.0,143100.0,516,4.59,0.2,3
12.31,52.83,34.0,696.0,398.0,162.0,3.525,145.0,254100.0,517,4.3,0.21,3
13.44,52.4,38.0,1704.0,1384.0,374.0,2.865,347.0,155500.0,518,4.56,0.2,2
12.96,52.46,16.0,2617.0,1317.0,511.0,4.821,506.0,201400.0,519,5.12,0.19,4
13.03,52.42,15.0,3938.0,1225.2837321251593,768.0,2.1295,789.0,59800.0,520,5.13,0.2,2
13.67,52.34,15.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.1014,457.5068800028618,179500.0,521,5.16,0.21,4
13.13,52.23,14.0,2534.0,1495.0,583.0,1.9167,705.0,156300.0,522,4.35,0.28,2
13.26,52.37,21.0,1299.0,1494.0,311.0,1.3348,338.0,225000.0,523,4.18,0.26,1
13.17,52.75,27.0,3166.0,1332.0,817.0,2.6742,867.0,171400.0,524,3.88,0.27,2
13.4,52.37,32.0,1079.0,486.0,167.0,4.9833,207.0,213000.0,525,6.46,0.19,4
14.35,51.79,35.0,2221.4102736512973,1225.2837321251593,430.14788333569305,6.0307,457.5068800028618,191930.9652894885,526,5.16,0.21,4
13.16,53.0,37.0,1096.0,490.0,267.0,3.2663,260.0,270600.0,527,4.1,0.24,3
13.57,51.41,36.0,1097.0,568.0,225.0,2.9917,208.0,194600.0,528,4.88,0.19,2
