longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
12.59,52.14,41,1058.0,778,245,3.3534,228.0,180500,417
12.6,52.14,43,1415.0,569,293,2.5156,348.0,190900,418
12.6,51.95,49,299.0,287,68,1.2096,90.0,100000,419
13.36,52.14,34,2271.0,1393,433,4.2443,437.0,174400,420
13.31,52.63,10,2426.0,966,419,5.5106,426.0,290900,421
13.29,52.67,20,743.0,395,168,1.625,171.0,88300,422
13.37,52.64,15,3253.0,1408,586,5.2043,573.0,95700,423
14.04,51.65,22,1288.0,593,220,3.625,243.0,233700,424
13.95,51.75,52,988.0,475,242,1.3684,283.0,258300,425
13.96,51.74,31,2526.0,1046,504,4.7009,528.0,500001,426
13.26,51.32,18,3469.0,1452,628,3.4079,661.0,147500,427
13.22,51.44,52,810.0,326,151,3.1583,172.0,140000,428
13.32,51.32,41,831.0,443,146,3.1406,149.0,100000,429
13.23,51.35,43,1281.0,534,231,2.8906,287.0,65700,430
13.77,51.74,42,2380.0,1300,504,1.7574,553.0,57500,431
13.77,52.22,4,6755.0,2866,850,5.0493,1017.0,239800,432
13.74,52.84,20,2403.0,1149,369,6.0621,376.0,304400,433
13.96,51.86,36,2093.0,802,300,8.0957,303.0,500001,434
14.24,53.3,52,1688.0,853,325,2.1806,337.0,99700,435
14.13,53.4,25,1075.0,434,234,1.7472,238.0,94600,436
14.21,53.45,25,2846.0,2272,632,2.2,644.0,98700,437
14.33,51.74,32,6699.0,2725,1544,3.3889,1781.0,285700,438
14.34,51.73,32,1789.0,1429,517,1.8906,528.0,224500,439
14.33,51.75,16,1499.0,918,239,5.5677,232.0,175400,440
14.33,51.73,29,2321.0,1173,360,4.0375,367.0,86400,441
14.34,51.72,46,1887.0,795,358,3.25,359.0,159600,442
13.14,52.65,20,1534.0,871,222,6.2715,235.0,97200,443
12.76,53.16,22,11872.0,5600,2200,4.6463,2300.0,276300,444
13.06,52.43,25,2465.0,906,472,3.6538,585.0,500001,445
13.71,51.61,25,2762.0,1166,439,6.8643,410.0,333700,446
13.64,52.28,29,2861.0,1715,775,2.7712,816.0,160900,447
14.33,51.72,30,1197.0,695,279,3.4375,269.0,157800,448
14.09,52.34,42,1493.0,665,224,6.7571,237.0,443900,449
13.62,52.35,18,2229.0,1283,379,5.5955,371.0,217700,450
13.25,53.14,15,6365.0,3838,1458,2.5495,1646.0,103600,451
12.7,52.41,20,1804.0,831,260,6.177,254.0,262900,452
13.03,52.12,26,3578.0,1504,618,4.1375,677.0,395000,453
12.89,52.28,37,1468.0,1038,282,4.1652,304.0,158200,454
12.51,52.37,36,2658.0,1490,529,1.2157,626.0,57000,455
14.37,51.56,29,1016.0,481,140,2.2917,174.0,112500,456
13.75,52.97,30,1233.0,620,199,3.4297,214.0,112500,457
12.75,52.19,25,6296.0,3200,1047,4.5357,1082.0,188400,458
14.54,52.32,38,1036.0,1058,235,3.2578,226.0,184200,459
14.3,51.75,36,2426.0,1085,420,5.1523,454.0,387800,460
14.04,52.78,35,2243.0,1135,465,4.3281,495.0,324000,461
12.97,52.36,21,2471.0,1486,689,3.9038,677.0,243800,462
13.4,52.34,16,2131.0,989,369,2.6071,424.0,103700,463
14.72,51.95,45,1711.0,735,261,9.1078,264.0,500001,464
13.49,52.79,43,369.0,371,111,1.6,107.0,79400,465
14.0,51.53,11,4103.0,356,171,2.1029,882.0,99100,466
12.52,52.43,34,1379.0,1156,315,1.7197,333.0,48900,467
12.31,52.61,42,1468.0,571,271,3.3906,281.0,124200,468
13.69,52.52,24,1297.0,441,282,3.1439,297.0,47500,469
12.35,53.14,18,2515.0,1442,449,5.0201,443.0,154400,470
13.53,51.45,37,1776.0,702,265,5.2661,301.0,314900,471
13.88,52.57,30,2674.0,1404,456,4.2969,428.0,165600,472
13.49,53.12,26,2095.0,793,261,6.6719,280.0,271700,473
13.48,53.11,19,757.0,361,141,6.02,148.0,304200,474
13.15,52.1,32,3055.0,1902,565,4.2926,623.0,190700,475
13.7,51.85,26,2970.0,2156,558,3.9522,576.0,124600,476
12.99,52.54,19,3215.0,3072,870,2.3393,907.0,202300,477
13.25,52.75,15,459.0,160,73,0.922,95.0,67500,478
13.9,52.59,45,726.0,519,135,3.375,147.0,157500,479
13.24,52.77,39,3014.0,3212,777,1.1985,822.0,215000,480
12.59,52.23,46,1748.0,1707,409,2.148,428.0,103800,481
12.79,52.4,17,2359.0,884,504,3.0625,501.0,87500,482
13.14,53.18,39,3200.0,1391,618,3.6346,689.0,338000,483
13.75,53.17,22,1388.0,930,287,2.7981,336.0,275000,484
13.76,52.63,9,2228.0,1316,370,4.1632,398.0,119800,485
13.53,52.65,43,1621.0,1015,329,2.92,365.0,242200,486
13.82,52.27,52,1892.0,1442,371,4.2891,415.0,230000,487
13.29,52.58,15,1655.0,1549,582,1.9127,626.0,175000,488
13.85,53.31,52,2254.0,1237,590,2.6208,642.0,227100,489
13.07,52.58,28,2160.0,1339,571,1.9152,608.0,128100,490
14.44,52.42,17,3314.0,1873,602,4.3875,638.0,238500,491
13.51,52.04,46,2711.0,1277,490,4.282,491.0,224700,492
13.69,51.64,10,7249.0,4274,1621,1.6983,1882.0,66600,493
14.63,52.2,37,778.0,850,198,2.5119,205.0,180500,494
13.08,52.37,36,1463.0,722,260,4.8438,257.0,226300,495
14.13,52.72,36,3002.0,1322,471,4.933,484.0,228900,496
14.52,52.34,35,2072.0,908,342,6.0928,318.0,327300,497
13.13,52.6,19,7357.0,3018,981,6.9473,963.0,361400,498
13.09,51.99,29,1377.0,969,399,2.6573,430.0,252800,499
13.22,52.39,30,3377.0,1289,594,3.5737,623.0,171200,500
13.43,52.33,33,1160.0,729,220,3.8259,252.0,146100,501
12.39,52.95,44,1802.0,753,282,6.0286,306.0,356000,502
14.63,52.14,33,2557.0,2286,700,2.3041,731.0,149100,503
13.12,52.38,17,7982.0,6437,1596,4.1279,1603.0,223900,504
12.76,52.81,12,1869.0,1007,323,3.125,356.0,117200,505
13.44,52.39,43,1455.0,747,279,2.7857,300.0,104200,506
13.35,52.98,32,2436.0,1509,618,1.0424,612.0,81400,507
13.82,52.41,8,5686.0,3250,1329,4.2782,1489.0,327700,508
14.05,52.38,40,1547.0,1493,543,1.2887,625.0,212500,509
13.78,52.53,27,3236.0,2230,798,3.5625,832.0,208600,510
14.01,53.21,20,3494.0,1673,541,5.5718,549.0,185200,511
13.21,52.75,18,4297.0,4332,1286,2.2545,1420.0,192500,512
14.17,52.76,35,2074.0,1687,431,2.0885,477.0,73700,513
14.27,53.06,35,931.0,516,174,5.5867,181.0,182500,514
13.03,52.77,9,5774.0,3086,1265,4.4063,1320.0,202200,515
12.71,52.67,44,1387.0,984,302,4.25,280.0,143100,516
12.31,52.83,34,696.0,398,162,3.525,145.0,254100,517
13.44,52.4,38,1704.0,1384,374,2.865,347.0,155500,518
12.96,52.46,16,2617.0,1317,511,4.821,506.0,201400,519
13.03,52.42,15,3938.0,3500,768,2.1295,789.0,59800,520
13.67,52.34,15,14125.0,6456,2147,5.1014,2344.0,179500,521
13.13,52.23,14,2534.0,1495,583,1.9167,705.0,156300,522
13.26,52.37,21,1299.0,1494,311,1.3348,338.0,225000,523
13.17,52.75,27,3166.0,1332,817,2.6742,867.0,171400,524
13.4,52.37,32,1079.0,486,167,4.9833,207.0,213000,525
14.35,51.79,35,9075.0,3646,1724,6.0307,1858.0,500001,526
13.16,53.0,37,1096.0,490,267,3.2663,260.0,270600,527
13.57,51.41,36,1097.0,568,225,2.9917,208.0,194600,528
12.59,52.15,52,1490.0,634,256,6.0302,238.0,287300,529
13.3,52.69,41,1717.0,855,303,2.75,325.0,127300,530
14.69,51.96,49,1175.0,859,219,2.293,217.0,106300,531
12.55,52.4,10,2143.0,1167,548,2.0819,593.0,103300,532
12.29,52.97,37,378.0,503,103,2.1908,92.0,94600,533
13.34,52.98,18,11026.0,5407,1923,4.075,1978.0,231100,534
12.43,52.86,35,1257.0,764,319,3.2083,318.0,238000,535
13.19,52.65,39,3803.0,1567,775,3.7039,806.0,361500,536
11.86,53.07,16,1787.0,770,228,7.1298,236.0,278600,537
13.23,51.58,8,1885.0,835,290,5.0206,286.0,261000,538
14.12,53.14,26,2599.0,1332,443,2.7198,498.0,70400,539
13.2,52.61,23,4483.0,2136,883,3.6875,894.0,101700,540
13.47,51.76,45,3290.0,2466,666,3.6588,693.0,238600,541
13.1,52.36,39,2840.0,2606,737,1.9429,733.0,76400,542
14.49,52.57,37,1926.0,721,298,8.9248,290.0,500001,543
12.81,52.92,24,4026.0,2264,863,3.1327,881.0,218100,544
13.88,53.32,52,1053.0,1036,249,2.1071,246.0,136700,545
12.18,53.16,52,1527.0,825,264,3.4531,320.0,208800,546
14.41,52.24,52,2960.0,1191,589,3.95,623.0,347700,547
13.98,52.63,24,3451.0,1736,493,6.3749,504.0,278000,548
11.88,53.24,38,3049.0,2167,659,2.7969,711.0,141700,549
13.65,52.16,28,1992.0,1622,509,2.7689,531.0,228200,550
13.06,53.11,34,3659.0,1338,835,3.6202,921.0,366100,551
13.28,52.39,24,4341.0,1929,703,5.4298,646.0,279600,552
12.98,52.24,45,1755.0,822,342,5.1423,335.0,322900,553
11.48,53.1,41,1098.0,1178,245,2.1058,264.0,124300,554
12.24,53.31,18,5591.0,2860,1026,3.5822,1042.0,219900,555
12.89,52.6,52,2640.0,973,355,7.266,366.0,371100,556
13.72,51.38,14,3355.0,1350,697,2.6506,695.0,164600,557
14.24,52.17,26,1021.0,301,208,2.625,230.0,80600,558
12.96,52.24,21,11308.0,5127,2839,4.6277,3039.0,228300,559
13.67,52.52,31,2697.0,1059,689,2.8942,706.0,500001,560
13.15,52.52,24,1943.0,1844,461,3.0192,447.0,184300,561
12.88,52.1,37,818.0,576,261,2.1902,269.0,250000,562
13.33,52.77,11,4577.0,1944,700,4.0675,836.0,140200,563
13.2,52.72,11,852.0,806,202,1.3971,215.0,134400,564
13.75,52.62,17,2332.0,1636,623,3.1932,637.0,123400,565
12.99,52.97,36,2707.0,1827,545,3.3371,550.0,94600,566
14.29,53.09,42,1185.0,1038,299,0.9951,358.0,48000,567
13.77,51.49,25,4016.0,2166,774,3.1884,831.0,135400,568
12.33,52.6,45,2842.0,1261,535,3.6042,567.0,138200,569
13.58,51.63,18,2481.0,1763,675,2.8088,756.0,247500,570
13.68,51.38,14,3851.0,2052,478,7.0735,534.0,335600,571
13.73,52.39,25,2504.0,1067,350,5.7416,345.0,243400,572
13.21,52.41,18,1376.0,670,205,6.5146,225.0,277600,573
14.01,51.58,26,2299.0,1259,441,2.6125,496.0,79900,574
14.09,53.34,21,4712.0,1773,615,6.0918,624.0,344800,575
13.83,52.74,52,2031.0,1191,463,2.9076,506.0,177300,576
13.3,52.47,15,1724.0,947,391,3.1094,374.0,91900,577
14.47,52.37,22,6269.0,5587,1251,3.8201,537.4777164400161,136200,578
12.54,52.42,46,1811.0,796,333,3.43,337.0,292900,579
13.02,52.39,15,5592.0,2419,840,4.7193,891.0,135200,580
13.51,51.69,15,6940.0,2829,990,5.4889,1019.0,232300,581
14.33,51.52,20,5756.0,4031,1369,3.2448,1477.0,221200,582
13.49,51.43,19,8096.0,3853,1313,6.0076,1318.0,269500,583
13.99,52.05,28,3342.0,2210,647,3.4596,688.0,202800,584
13.62,52.6,37,2839.0,1006,400,7.3343,390.0,280400,585
11.75,53.16,36,1118.0,625,228,3.7813,219.0,192200,586
13.61,51.78,27,3144.0,1510,680,3.1597,722.0,214700,587
13.42,52.28,24,2585.0,1442,424,2.8452,480.0,104700,588
14.15,52.5,12,3425.0,1357,451,5.3344,549.0,217500,589
13.88,52.35,44,364.0,339,98,2.483,102.0,214300,590
14.34,51.74,14,2267.0,1140,369,4.7019,355.0,212800,591
13.21,52.38,17,2273.0,700,263,6.8645,298.0,195900,592
14.05,52.84,40,2933.0,1077,536,6.1527,565.0,500001,593
14.53,52.35,35,3218.0,1675,1000,1.7464,1108.0,216700,594
13.28,52.79,14,11635.0,6443,2009,4.7547,2055.0,157600,595
14.32,51.77,21,4587.0,2233,765,3.2371,810.0,94500,596
13.02,52.31,5,7138.0,2623,1139,5.6902,1227.0,243200,597
13.79,52.46,24,1948.0,1286,364,3.6,362.0,139300,598
13.72,52.47,52,96.0,191,34,0.75,31.0,162500,599
13.95,51.86,17,6725.0,3439,1027,6.4313,1051.0,393100,600
14.53,52.14,14,1551.0,785,281,3.775,297.0,163300,601
13.11,52.34,17,2277.0,767,356,2.5208,474.0,99100,602
13.14,53.09,31,2182.0,1069,599,2.9781,630.0,212500,603
14.07,52.36,16,1912.0,1009,417,3.4063,406.0,138000,604
13.7,52.3,23,2128.0,1047,450,2.625,442.0,71500,605
14.22,52.66,35,1511.0,873,254,5.5608,274.0,226700,606
13.61,52.68,33,1921.0,1430,467,2.3406,489.0,122600,607
13.54,52.71,32,2622.0,1022,464,3.7647,541.0,375000,608
14.26,52.11,46,442.0,255,94,4.4474,88.0,246900,609
13.82,53.3,43,1663.0,935,335,4.1552,330.0,240900,610
13.75,51.5,45,455.0,394,89,4.9562,92.0,165700,611
13.98,53.02,33,1121.0,1038,236,4.8958,231.0,173700,612
12.4,52.95,22,3484.0,1268,952,3.2609,975.0,500001,613
12.67,52.94,27,1226.0,706,211,2.77,240.0,68400,614
13.99,51.52,36,2181.0,1404,492,2.3077,555.0,55500,615
13.63,52.32,15,868.0,1133,253,2.0995,244.0,87500,616
12.58,52.14,32,721.0,842,208,1.6029,205.0,89700,617
13.01,52.39,34,2462.0,2334,502,1.641,553.0,96800,618
14.22,52.45,35,2695.0,2935,706,2.0134,748.0,132400,619
13.06,52.29,27,1613.0,497,197,7.9835,200.0,500001,620
13.61,52.13,6,2445.0,1189,573,3.8958,590.0,301100,621
13.23,52.4,32,3012.0,1288,512,3.6449,527.0,211500,622
13.17,52.9,26,3695.0,2308,1009,2.6667,1144.0,229300,623
13.91,53.41,10,969.0,482,180,6.5799,160.0,218100,624
13.19,52.39,16,3873.0,1451,501,6.7857,484.0,341300,625
12.86,52.23,33,5301.0,2243,1159,4.2386,1281.0,500001,626
13.01,52.65,41,535.0,317,119,2.4038,123.0,107500,627
13.1,52.38,26,2283.0,634,469,2.3774,506.0,74300,628
12.05,53.12,18,1645.0,1490,355,3.4792,393.0,126400,629
12.98,52.41,25,990.0,522,185,4.8269,166.0,272900,630
13.0,52.59,52,979.0,374,153,5.1675,175.0,270600,631
13.87,53.46,17,3608.0,1694,666,3.311,682.0,109400,632
13.26,52.68,42,1380.0,1290,288,2.8,331.0,161800,633
13.53,52.27,37,1328.0,626,228,5.8666,250.0,440100,634
13.72,53.3,17,4313.0,2629,721,5.7579,717.0,231800,635
13.63,52.38,36,2297.0,1070,392,3.5192,418.0,144000,636
13.28,53.01,24,1663.0,578,187,10.7721,199.0,500001,637
13.08,52.38,52,1824.0,799,363,3.75,388.0,435700,638
13.19,51.93,27,2820.0,1511,745,2.589,730.0,242400,639
14.63,51.97,25,3205.0,1291,408,7.2478,409.0,299200,640
12.63,52.88,35,4043.0,1832,662,5.0761,689.0,233200,641
13.36,51.55,44,658.0,869,212,1.9338,218.0,89400,642
14.14,51.84,48,1354.0,716,309,3.7167,279.0,385000,643
13.75,52.54,16,2987.0,1240,755,2.8231,864.0,137500,644
14.4,51.6,35,2839.0,1413,538,4.1667,592.0,271200,645
13.83,52.41,31,1854.0,883,310,2.3167,365.0,92600,646
13.42,51.87,39,631.0,744,274,2.7054,298.0,162500,647
12.8,52.91,28,3506.0,1362,483,6.091,563.0,500001,648
13.73,51.64,16,3311.0,1627,624,3.1196,702.0,187200,649
14.36,51.57,52,370.0,150,56,7.7006,62.0,316700,650
14.12,52.21,16,2128.0,1860,459,3.1779,441.0,97300,651
14.61,52.16,35,1479.0,963,292,3.4917,272.0,109500,652
13.03,52.38,37,1296.0,540,192,8.2782,194.0,500001,653
14.32,51.75,27,3569.0,3339,762,4.1304,761.0,160500,654
12.86,52.85,30,2148.0,1341,559,3.3995,597.0,324000,655
11.75,52.99,16,3631.0,2585,923,3.0691,974.0,130400,656
13.58,52.17,52,1260.0,555,209,7.2758,202.0,345200,657
12.89,51.96,23,1808.0,539,300,3.5682,408.0,500001,658
13.23,52.75,22,1981.0,1231,457,4.0878,472.0,153700,659
13.75,52.87,35,1996.0,1409,330,4.7738,326.0,180000,660
13.28,52.4,13,330.0,822,64,3.4107,72.0,142500,661
12.23,52.59,42,5266.0,3124,1025,2.7375,1167.0,120000,662
14.2,52.24,10,9205.0,5935,1673,3.65,1774.0,119400,663
13.39,51.51,45,2696.0,1059,582,1.8176,624.0,160900,664
13.18,52.08,52,1391.0,632,276,1.7431,287.0,131500,665
11.75,53.01,21,3157.0,2268,620,2.567,637.0,70400,666
13.73,52.84,27,3512.0,1391,481,8.1001,472.0,336500,667
13.68,52.84,29,1785.0,1344,472,1.4492,481.0,222900,668
14.33,51.71,34,2278.0,1728,448,3.125,476.0,154100,669
13.6,52.84,24,3592.0,1683,528,6.7247,533.0,333800,670
13.7,51.63,38,1475.0,827,265,4.7663,269.0,191600,671
11.6,53.08,26,1775.0,1004,323,5.5845,295.0,251700,672
12.46,52.49,31,1986.0,1042,422,3.0294,417.0,70200,673
14.6,51.62,32,404.0,144,58,4.2083,74.0,125000,674
13.5,52.39,12,9966.0,5008,1492,4.5625,1517.0,171300,675
13.05,52.54,32,8262.0,2712,1125,10.5575,1156.0,500001,676
13.84,52.54,18,1521.0,706,279,4.4196,269.0,121000,677
14.54,51.87,4,311.0,128,46,9.8091,51.0,500001,678
13.62,52.38,43,1534.0,826,295,4.0417,300.0,109400,679
12.5,53.17,40,1800.0,761,277,5.1265,290.0,196100,680
14.44,51.67,30,3734.0,1834,824,3.4505,813.0,260000,681
13.64,52.24,10,1034.0,478,155,7.0326,153.0,241100,682
13.49,52.73,39,1469.0,1464,389,2.1638,431.0,105500,683
13.43,51.59,29,2461.0,1236,482,4.8409,535.0,244000,684
13.38,52.26,27,3065.0,1840,719,3.6417,736.0,208100,685
13.61,52.29,18,3759.0,3296,1462,2.2708,537.4777164400161,175000,686
13.02,52.38,23,2191.0,959,361,4.1993,415.0,214500,687
13.86,51.46,35,2436.0,1730,469,2.2071,466.0,85900,688
13.89,51.95,18,3215.0,1618,509,4.6028,588.0,216800,689
14.64,51.75,52,2547.0,876,359,8.2598,373.0,500001,690
13.64,52.32,32,2286.0,1741,467,3.0446,468.0,101900,691
13.93,52.4,27,771.0,315,111,8.4882,108.0,276600,692
13.33,52.97,33,4168.0,1785,984,2.7515,1112.0,247700,693
13.92,51.43,18,1819.0,919,295,4.1696,283.0,222500,694
13.24,51.7,31,2561.0,1204,435,4.4637,414.0,192800,695
14.35,53.27,10,829.0,447,173,4.1484,146.0,102900,696
13.87,53.18,21,1108.0,524,274,2.7619,269.0,154600,697
13.85,52.51,4,3226.0,1666,800,4.1652,838.0,184500,698
14.25,52.18,52,1185.0,1007,623,1.4552,660.0,450000,699
13.04,52.31,30,3236.0,1167,569,4.0972,588.0,181400,700
13.42,52.24,16,5040.0,3150,1196,4.2837,1325.0,264500,701
13.95,52.25,24,3696.0,1685,1031,2.3789,1125.0,266700,702
13.87,53.31,39,1877.0,805,409,3.875,426.0,410000,703
12.85,52.48,12,3848.0,2008,683,2.6352,689.0,92200,704
13.27,52.3,33,1328.0,903,329,3.1094,348.0,136000,705
14.41,52.5,36,1330.0,761,286,2.7813,273.0,105800,706
13.28,52.66,52,2106.0,743,348,5.2909,373.0,500001,707
12.85,52.09,36,878.0,499,179,4.1181,167.0,190400,708
13.42,52.35,47,2589.0,1284,485,5.1008,465.0,247100,709
12.98,52.58,24,2591.0,3243,702,2.1766,739.0,108500,710
12.5,52.6,26,5550.0,2372,1058,2.5509,1153.0,181800,711
13.08,52.4,23,1906.0,1029,491,2.93,525.0,183300,712
13.23,51.59,17,3243.0,1408,566,2.474,619.0,120100,713
14.39,52.53,39,3260.0,3130,793,2.5224,821.0,119200,714
12.08,52.91,30,4238.0,1914,972,3.7632,1010.0,307000,715
13.61,53.27,36,1680.0,744,280,4.66,291.0,244800,716
12.8,52.93,15,6487.0,3408,1560,2.1991,1717.0,133300,717
12.75,52.36,35,1734.0,1527,344,3.0,363.0,160600,718
11.96,53.05,14,1276.0,867,261,1.9375,270.0,80900,719
14.62,51.72,24,2171.0,870,442,3.194,511.0,276300,720
13.06,52.33,25,2616.0,581,343,3.1364,547.0,301600,721
13.23,51.82,52,2416.0,1150,571,1.7308,618.0,80500,722
14.04,51.73,43,284.0,167,68,4.25,65.0,207500,723
14.62,52.15,52,1994.0,1014,389,4.3882,404.0,223600,724
14.31,51.74,30,2910.0,1270,489,4.6161,535.0,236500,725
13.1,52.37,19,5777.0,1711,1225,2.7634,1261.0,86900,726
14.0,51.51,21,1416.0,779,200,3.1987,269.0,279800,727
13.62,52.32,39,4893.0,4749,1067,1.2065,1210.0,55600,728
13.76,52.84,18,1713.0,690,239,6.9483,244.0,404300,729
14.31,51.8,42,2725.0,1115,516,4.5833,569.0,427500,730
12.72,52.47,43,1105.0,982,206,2.1149,241.0,184900,731
13.6,51.97,19,2012.0,3483,731,2.2234,732.0,181300,732
13.14,52.36,35,2894.0,1420,479,5.184,467.0,224900,733
14.28,52.35,14,3114.0,1592,776,3.3176,773.0,156100,734
13.86,53.32,34,3259.0,1250,478,5.3794,498.0,206200,735
13.65,52.54,36,1488.0,1221,296,4.0208,313.0,171400,736
14.28,53.06,24,1543.0,824,271,6.4385,257.0,272600,737
12.21,53.25,17,3012.0,987,362,7.4201,408.0,229700,738
13.91,52.53,39,1839.0,1528,456,2.6818,471.0,184900,739
13.89,51.94,18,5923.0,3887,1322,3.4712,1409.0,194400,740
13.27,52.74,16,3299.0,1967,604,5.5085,610.0,223300,741
14.24,51.82,26,3832.0,2340,904,2.6734,1074.0,143400,742
13.77,52.23,15,3369.0,1733,470,5.31,499.0,127500,743
13.0,52.42,11,5112.0,2487,1243,2.1461,1384.0,75900,744
13.12,52.4,20,4477.0,2656,871,3.8788,924.0,226900,745
14.16,52.15,52,1288.0,437,272,6.3245,309.0,500001,746
13.76,52.42,12,6208.0,2443,739,9.1808,750.0,413700,747
14.66,51.72,8,1204.0,1074,517,1.0227,552.0,87500,748
14.18,52.01,40,1552.0,1919,427,2.2596,537.4777164400161,137500,749
12.6,52.28,36,1383.0,531,203,5.9191,207.0,151900,750
14.15,51.76,22,434.0,195,86,2.4211,89.0,268800,751
13.31,52.05,3,1167.0,422,186,2.4191,306.0,217500,752
13.95,51.74,41,1482.0,617,242,8.8619,239.0,500001,753
14.15,52.51,20,3460.0,1707,568,3.7115,602.0,181900,754
14.0,53.01,52,1408.0,718,265,2.6806,280.0,207900,755
13.77,51.38,21,2188.0,2265,652,1.9923,706.0,164700,756
13.47,52.22,34,1102.0,1325,439,1.5972,537.4777164400161,168800,757
12.44,52.38,8,1801.0,684,350,4.2589,380.0,134900,758
12.34,52.54,23,580.0,320,109,4.2054,117.0,130600,759
13.42,52.29,36,1084.0,920,199,3.7279,202.0,162200,760
14.23,52.59,52,1862.0,872,471,3.2981,472.0,222700,761
12.85,52.95,18,1411.0,592,230,1.625,312.0,94700,762
12.83,52.93,22,2114.0,1300,538,3.4208,541.0,290000,763
13.15,53.0,28,2839.0,1372,443,6.2135,428.0,217200,764
13.41,52.34,49,1334.0,634,421,1.7568,492.0,93800,765
13.72,52.74,25,347.0,148,77,4.4531,82.0,350000,766
12.36,52.61,5,384.0,410,149,1.5625,131.0,87500,767
13.05,52.42,24,3523.0,1775,873,2.1273,991.0,142300,768
13.55,52.63,34,1369.0,1005,272,3.692,270.0,172600,769
12.53,52.41,4,2342.0,1518,545,2.9469,595.0,216100,770
13.24,52.41,22,8350.0,9135,2452,2.5008,2717.0,160000,771
12.59,52.48,27,5484.0,2645,1131,2.1927,1205.0,116700,772
13.22,51.43,17,2722.0,828,289,3.5714,512.0,109700,773
14.67,52.15,45,2966.0,1231,409,7.8347,415.0,500001,774
13.64,52.77,43,1113.0,1305,334,1.1434,378.0,91300,775
13.47,52.19,26,4173.0,2471,863,3.5052,893.0,196000,776
13.43,52.24,37,1742.0,1128,345,3.8824,339.0,113700,777
13.44,52.29,36,3583.0,1711,602,3.9745,642.0,170800,778
13.61,51.39,26,6712.0,2803,1394,5.2276,1441.0,434500,779
13.53,52.4,17,1415.0,861,293,3.25,267.0,81400,780
13.15,53.17,11,4528.0,2398,684,5.3044,729.0,319000,781
13.71,51.86,15,4420.0,2373,858,3.449,903.0,149100,782
13.91,51.94,9,2966.0,1430,740,3.0047,770.0,256000,783
14.35,51.77,48,1124.0,783,223,3.4444,231.0,93100,784
13.31,52.64,16,1821.0,969,359,3.4643,360.0,85100,785
12.45,52.11,24,1219.0,610,185,6.7978,177.0,325000,786
12.7,52.07,35,2470.0,1386,411,5.2736,416.0,179500,787
13.01,52.47,32,352.0,313,105,2.5742,132.0,350000,788
12.36,53.15,43,1028.0,394,149,10.4519,145.0,500001,789
12.57,52.42,31,3136.0,1190,412,7.5,431.0,500001,790
13.54,52.9,52,2170.0,784,274,10.4286,269.0,500001,791
12.34,52.67,17,889.0,439,141,6.1426,131.0,155000,792
13.95,52.81,28,1582.0,696,270,5.678,264.0,370100,793
13.26,52.76,31,6814.0,2628,1341,2.1176,1714.0,124100,794
12.46,52.28,44,2172.0,892,420,4.1742,431.0,342200,795
13.24,52.39,34,3004.0,5477,640,2.8342,673.0,187200,796
14.54,52.24,5,10394.0,4496,1553,5.9289,1617.0,411300,797
13.76,51.97,18,2603.0,1158,423,4.5938,478.0,150500,798
14.6,51.64,22,6433.0,2703,1125,4.9957,1174.0,296400,799
14.37,52.64,35,1139.0,772,233,4.375,197.0,204700,800
13.76,52.45,23,4604.0,2391,1227,3.1373,1319.0,263100,801
12.91,52.43,30,1631.0,665,297,6.8443,310.0,492500,802
13.38,51.73,17,5593.0,1992,660,7.2965,732.0,342900,803
14.39,51.76,24,2343.0,3537,824,2.1094,834.0,135200,804
13.28,52.69,39,3599.0,1569,763,5.2571,776.0,405400,805
14.31,51.76,18,5891.0,2882,911,5.901,920.0,235600,806
13.59,53.39,52,2533.0,981,386,7.8164,402.0,500001,807
14.0,51.59,29,2718.0,982,339,7.9234,365.0,500001,808
13.06,52.42,18,7923.0,3789,1473,3.5403,1558.0,98600,809
12.19,53.15,31,1524.0,1257,398,2.6019,383.0,250000,810
13.76,52.83,14,2355.0,1883,401,5.0311,406.0,152100,811
13.83,52.83,16,4157.0,2036,594,6.155,586.0,246400,812
14.25,53.07,36,2696.0,1192,452,3.9615,454.0,116300,813
13.04,52.57,44,1472.0,820,310,5.6826,275.0,300000,814
13.07,52.0,40,1417.0,1068,331,2.4259,338.0,164600,815
14.09,53.06,16,238.0,93,50,5.375,51.0,215700,816
14.71,51.95,52,2161.0,904,431,3.5066,544.0,350000,817
13.57,51.57,32,265.0,170,50,3.9375,51.0,187500,818
13.4,52.88,23,2168.0,1190,425,2.625,503.0,71600,819
13.92,52.2,52,1740.0,749,335,3.5673,402.0,270700,820
14.34,51.78,43,2453.0,1093,438,2.9107,490.0,88800,821
13.9,52.58,21,1242.0,834,362,2.4922,340.0,243800,822
14.54,52.43,31,2825.0,1908,563,3.9798,546.0,187500,823
13.11,52.57,14,1724.0,939,302,2.4952,315.0,53900,824
13.4,51.53,45,3023.0,1789,657,3.6039,659.0,126000,825
12.23,52.89,19,928.0,845,319,1.6318,317.0,187500,826
12.99,52.41,41,2000.0,1439,461,3.0491,485.0,192000,827
13.41,52.19,26,1783.0,1048,306,6.0488,298.0,232000,828
14.07,52.58,39,896.0,805,197,1.25,217.0,42500,829
13.97,51.51,34,2307.0,1168,427,4.2143,388.0,245400,830
12.34,53.08,36,2103.0,1279,392,2.4135,390.0,97000,831
