index,;longitude;latitude;f1;f2;f3;f4;f5;f6;t1
474;13,15;52,1;32;3055;1902;565;4,2926;623;190700
475;13,7;51,85;26;2970;2156;558;3,9522;576;124600
476;12,99;52,54;19;3215;3072;870;2,3393;907;202300
477;13,25;52,75;15;459;160;73;0,922;95;67500
478;13,9;52,59;45;726;519;135;3,375;147;157500
479;13,24;52,77;39;3014;3212;777;1,1985;822;215000
480;12,59;52,23;46;1748;1707;409;2,148;428;103800
481;12,79;52,4;17;2359;884;504;3,0625;501;87500
482;13,14;53,18;39;3200;1391;618;3,6346;689;338000
483;13,75;53,17;22;1388;930;287;2,7981;336;275000
484;13,76;52,63;9;2228;1316;370;4,1632;398;119800
485;13,53;52,65;43;1621;1015;329;2,92;365;242200
486;13,82;52,27;52;1892;1442;371;4,2891;415;230000
487;13,29;52,58;15;1655;1549;582;1,9127;626;175000
488;13,85;53,31;52;2254;1237;590;2,6208;642;227100
489;13,07;52,58;28;2160;1339;571;1,9152;608;128100
490;14,44;52,42;17;3314;1873;602;4,3875;638;238500
491;13,51;52,04;46;2711;1277;490;4,282;491;224700
492;13,69;51,64;10;7249;4274;1621;1,6983;1882;66600
493;14,63;52,2;37;778;850;198;2,5119;205;180500
494;13,08;52,37;36;1463;722;260;4,8438;257;226300
495;14,13;52,72;36;3002;1322;471;4,933;484;228900
496;14,52;52,34;35;2072;908;342;6,0928;318;327300
497;13,13;52,6;19;7357;3018;981;6,9473;963;361400
498;13,09;51,99;29;1377;969;399;2,6573;430;252800
499;13,22;52,39;30;3377;1289;594;3,5737;623;171200
500;13,43;52,33;33;1160;729;220;3,8259;252;146100
501;12,39;52,95;44;1802;753;282;6,0286;306;356000
502;14,63;52,14;33;2557;2286;700;2,3041;731;149100
503;13,12;52,38;17;7982;6437;1596;4,1279;1603;223900
504;12,76;52,81;12;1869;1007;323;3,125;356;117200
505;13,44;52,39;43;1455;747;279;2,7857;300;104200
506;13,35;52,98;32;2436;1509;618;1,0424;612;81400
507;13,82;52,41;8;5686;3250;1329;4,2782;1489;327700
508;14,05;52,38;40;1547;1493;543;1,2887;625;212500
509;13,78;52,53;27;3236;2230;798;3,5625;832;208600
510;14,01;53,21;20;3494;1673;541;5,5718;549;185200
511;13,21;52,75;18;4297;4332;1286;2,2545;1420;192500
512;14,17;52,76;35;2074;1687;431;2,0885;477;73700
513;14,27;53,06;35;931;516;174;5,5867;181;182500
514;13,03;52,77;9;5774;3086;1265;4,4063;1320;202200
515;12,71;52,67;44;1387;984;302;4,25;280;143100
516;12,31;52,83;34;696;398;162;3,525;145;254100
517;13,44;52,4;38;1704;1384;374;2,865;347;155500
518;12,96;52,46;16;2617;1317;511;4,821;506;201400
519;13,03;52,42;15;3938;3500;768;2,1295;789;59800
520;13,67;52,34;15;14125;6456;2147;5,1014;2344;179500
521;13,13;52,23;14;2534;1495;583;1,9167;705;156300
522;13,26;52,37;21;1299;1494;311;1,3348;338;225000
523;13,17;52,75;27;3166;1332;817;2,6742;867;171400
524;13,4;52,37;32;1079;486;167;4,9833;207;213000
525;14,35;51,79;35;9075;3646;1724;6,0307;1858;500001
526;13,16;53;37;1096;490;267;3,2663;260;270600
527;13,57;51,41;36;1097;568;225;2,9917;208;194600
528;12,59;52,15;52;1490;634;256;6,0302;238;287300
529;13,3;52,69;41;1717;855;303;2,75;325;127300
530;14,69;51,96;49;1175;859;219;2,293;217;106300
531;12,55;52,4;10;2143;1167;548;2,0819;593;103300
532;12,29;52,97;37;378;503;103;2,1908;92;94600
533;13,34;52,98;18;11026;5407;1923;4,075;1978;231100
534;12,43;52,86;35;1257;764;319;3,2083;318;238000
535;13,19;52,65;39;3803;1567;775;3,7039;806;361500
536;11,86;53,07;16;1787;770;228;7,1298;236;278600
537;13,23;51,58;8;1885;835;290;5,0206;286;261000
538;14,12;53,14;26;2599;1332;443;2,7198;498;70400
539;13,2;52,61;23;4483;2136;883;3,6875;894;101700
540;13,47;51,76;45;3290;2466;666;3,6588;693;238600
541;13,1;52,36;39;2840;2606;737;1,9429;733;76400
542;14,49;52,57;37;1926;721;298;8,9248;290;500001
543;12,81;52,92;24;4026;2264;863;3,1327;881;218100
544;13,88;53,32;52;1053;1036;249;2,1071;246;136700
545;12,18;53,16;52;1527;825;264;3,4531;320;208800
546;14,41;52,24;52;2960;1191;589;3,95;623;347700
547;13,98;52,63;24;3451;1736;493;6,3749;504;278000
548;11,88;53,24;38;3049;2167;659;2,7969;711;141700
549;13,65;52,16;28;1992;1622;509;2,7689;531;228200
550;13,06;53,11;34;3659;1338;835;3,6202;921;366100
551;13,28;52,39;24;4341;1929;703;5,4298;646;279600
552;12,98;52,24;45;1755;822;342;5,1423;335;322900
553;11,48;53,1;41;1098;1178;245;2,1058;264;124300
554;12,24;53,31;18;5591;2860;1026;3,5822;1042;219900
555;12,89;52,6;52;2640;973;355;7,266;366;371100
556;13,72;51,38;14;3355;1350;697;2,6506;695;164600
557;14,24;52,17;26;1021;301;208;2,625;230;80600
558;12,96;52,24;21;11308;5127;2839;4,6277;3039;228300
559;13,67;52,52;31;2697;1059;689;2,8942;706;500001
560;13,15;52,52;24;1943;1844;461;3,0192;447;184300
561;12,88;52,1;37;818;576;261;2,1902;269;250000
562;13,33;52,77;11;4577;1944;700;4,0675;836;140200
563;13,2;52,72;11;852;806;202;1,3971;215;134400
564;13,75;52,62;17;2332;1636;623;3,1932;637;123400
565;12,99;52,97;36;2707;1827;545;3,3371;550;94600
566;14,29;53,09;42;1185;1038;299;0,9951;358;48000
567;13,77;51,49;25;4016;2166;774;3,1884;831;135400
568;12,33;52,6;45;2842;1261;535;3,6042;567;138200
569;13,58;51,63;18;2481;1763;675;2,8088;756;247500
570;13,68;51,38;14;3851;2052;478;7,0735;534;335600
571;13,73;52,39;25;2504;1067;350;5,7416;345;243400
572;13,21;52,41;18;1376;670;205;6,5146;225;277600
573;14,01;51,58;26;2299;1259;441;2,6125;496;79900
574;14,09;53,34;21;4712;1773;615;6,0918;624;344800
575;13,83;52,74;52;2031;1191;463;2,9076;506;177300
576;13,3;52,47;15;1724;947;391;3,1094;374;91900
577;14,47;52,37;22;6269;5587;1251;3,8201;;136200
578;12,54;52,42;46;1811;796;333;3,43;337;292900
579;13,02;52,39;15;5592;2419;840;4,7193;891;135200
580;13,51;51,69;15;6940;2829;990;5,4889;1019;232300
581;14,33;51,52;20;5756;4031;1369;3,2448;1477;221200
582;13,49;51,43;19;8096;3853;1313;6,0076;1318;269500
583;13,99;52,05;28;3342;2210;647;3,4596;688;202800
584;13,62;52,6;37;2839;1006;400;7,3343;390;280400
585;11,75;53,16;36;1118;625;228;3,7813;219;192200
586;13,61;51,78;27;3144;1510;680;3,1597;722;214700
587;13,42;52,28;24;2585;1442;424;2,8452;480;104700
588;14,15;52,5;12;3425;1357;451;5,3344;549;217500
589;13,88;52,35;44;364;339;98;2,483;102;214300
590;14,34;51,74;14;2267;1140;369;4,7019;355;212800
591;13,21;52,38;17;2273;700;263;6,8645;298;195900
592;14,05;52,84;40;2933;1077;536;6,1527;565;500001
593;14,53;52,35;35;3218;1675;1000;1,7464;1108;216700
594;13,28;52,79;14;11635;6443;2009;4,7547;2055;157600
595;14,32;51,77;21;4587;2233;765;3,2371;810;94500
596;13,02;52,31;5;7138;2623;1139;5,6902;1227;243200
597;13,79;52,46;24;1948;1286;364;3,6;362;139300
598;13,72;52,47;52;96;191;34;0,75;31;162500
599;13,95;51,86;17;6725;3439;1027;6,4313;1051;393100
600;14,53;52,14;14;1551;785;281;3,775;297;163300
601;13,11;52,34;17;2277;767;356;2,5208;474;99100
602;13,14;53,09;31;2182;1069;599;2,9781;630;212500
603;14,07;52,36;16;1912;1009;417;3,4063;406;138000
604;13,7;52,3;23;2128;1047;450;2,625;442;71500
605;14,22;52,66;35;1511;873;254;5,5608;274;226700
606;13,61;52,68;33;1921;1430;467;2,3406;489;122600
607;13,54;52,71;32;2622;1022;464;3,7647;541;375000
608;14,26;52,11;46;442;255;94;4,4474;88;246900
609;13,82;53,3;43;1663;935;335;4,1552;330;240900
610;13,75;51,5;45;455;394;89;4,9562;92;165700
611;13,98;53,02;33;1121;1038;236;4,8958;231;173700
612;12,4;52,95;22;3484;1268;952;3,2609;975;500001
613;12,67;52,94;27;1226;706;211;2,77;240;68400
614;13,99;51,52;36;2181;1404;492;2,3077;555;55500
615;13,63;52,32;15;868;1133;253;2,0995;244;87500
616;12,58;52,14;32;721;842;208;1,6029;205;89700
617;13,01;52,39;34;2462;2334;502;1,641;553;96800
618;14,22;52,45;35;2695;2935;706;2,0134;748;132400
619;13,06;52,29;27;1613;497;197;7,9835;200;500001
620;13,61;52,13;6;2445;1189;573;3,8958;590;301100
621;13,23;52,4;32;3012;1288;512;3,6449;527;211500
622;13,17;52,9;26;3695;2308;1009;2,6667;1144;229300
623;13,91;53,41;10;969;482;180;6,5799;160;218100
624;13,19;52,39;16;3873;1451;501;6,7857;484;341300
625;12,86;52,23;33;5301;2243;1159;4,2386;1281;500001
626;13,01;52,65;41;535;317;119;2,4038;123;107500
627;13,1;52,38;26;2283;634;469;2,3774;506;74300
628;12,05;53,12;18;1645;1490;355;3,4792;393;126400
629;12,98;52,41;25;990;522;185;4,8269;166;272900
630;13;52,59;52;979;374;153;5,1675;175;270600
631;13,87;53,46;17;3608;1694;666;3,311;682;109400
632;13,26;52,68;42;1380;1290;288;2,8;331;161800
633;13,53;52,27;37;1328;626;228;5,8666;250;440100
634;13,72;53,3;17;4313;2629;721;5,7579;717;231800
635;13,63;52,38;36;2297;1070;392;3,5192;418;144000
636;13,28;53,01;24;1663;578;187;10,7721;199;500001
637;13,08;52,38;52;1824;799;363;3,75;388;435700
638;13,19;51,93;27;2820;1511;745;2,589;730;242400
639;14,63;51,97;25;3205;1291;408;7,2478;409;299200
640;12,63;52,88;35;4043;1832;662;5,0761;689;233200
641;13,36;51,55;44;658;869;212;1,9338;218;89400
642;14,14;51,84;48;1354;716;309;3,7167;279;385000
643;13,75;52,54;16;2987;1240;755;2,8231;864;137500
644;14,4;51,6;35;2839;1413;538;4,1667;592;271200
645;13,83;52,41;31;1854;883;310;2,3167;365;92600
646;13,42;51,87;39;631;744;274;2,7054;298;162500
647;12,8;52,91;28;3506;1362;483;6,091;563;500001
648;13,73;51,64;16;3311;1627;624;3,1196;702;187200
649;14,36;51,57;52;370;150;56;7,7006;62;316700
650;14,12;52,21;16;2128;1860;459;3,1779;441;97300
651;14,61;52,16;35;1479;963;292;3,4917;272;109500
652;13,03;52,38;37;1296;540;192;8,2782;194;500001
653;14,32;51,75;27;3569;3339;762;4,1304;761;160500
654;12,86;52,85;30;2148;1341;559;3,3995;597;324000
655;11,75;52,99;16;3631;2585;923;3,0691;974;130400
656;13,58;52,17;52;1260;555;209;7,2758;202;345200
657;12,89;51,96;23;1808;539;300;3,5682;408;500001
658;13,23;52,75;22;1981;1231;457;4,0878;472;153700
659;13,75;52,87;35;1996;1409;330;4,7738;326;180000
660;13,28;52,4;13;330;822;64;3,4107;72;142500
661;12,23;52,59;42;5266;3124;1025;2,7375;1167;120000
662;14,2;52,24;10;9205;5935;1673;3,65;1774;119400
663;13,39;51,51;45;2696;1059;582;1,8176;624;160900
664;13,18;52,08;52;1391;632;276;1,7431;287;131500
665;11,75;53,01;21;3157;2268;620;2,567;637;70400
666;13,73;52,84;27;3512;1391;481;8,1001;472;336500
667;13,68;52,84;29;1785;1344;472;1,4492;481;222900
668;14,33;51,71;34;2278;1728;448;3,125;476;154100
669;13,6;52,84;24;3592;1683;528;6,7247;533;333800
670;13,7;51,63;38;1475;827;265;4,7663;269;191600
671;11,6;53,08;26;1775;1004;323;5,5845;295;251700
672;12,46;52,49;31;1986;1042;422;3,0294;417;70200
673;14,6;51,62;32;404;144;58;4,2083;74;125000
674;13,5;52,39;12;9966;5008;1492;4,5625;1517;171300
675;13,05;52,54;32;8262;2712;1125;10,5575;1156;500001
676;13,84;52,54;18;1521;706;279;4,4196;269;121000
677;14,54;51,87;4;311;128;46;9,8091;51;500001
678;13,62;52,38;43;1534;826;295;4,0417;300;109400
679;12,5;53,17;40;1800;761;277;5,1265;290;196100
680;14,44;51,67;30;3734;1834;824;3,4505;813;260000
681;13,64;52,24;10;1034;478;155;7,0326;153;241100
682;13,49;52,73;39;1469;1464;389;2,1638;431;105500
683;13,43;51,59;29;2461;1236;482;4,8409;535;244000
684;13,38;52,26;27;3065;1840;719;3,6417;736;208100
685;13,61;52,29;18;3759;3296;1462;2,2708;;175000
686;13,02;52,38;23;2191;959;361;4,1993;415;214500
687;13,86;51,46;35;2436;1730;469;2,2071;466;85900
688;13,89;51,95;18;3215;1618;509;4,6028;588;216800
689;14,64;51,75;52;2547;876;359;8,2598;373;500001
690;13,64;52,32;32;2286;1741;467;3,0446;468;101900
691;13,93;52,4;27;771;315;111;8,4882;108;276600
692;13,33;52,97;33;4168;1785;984;2,7515;1112;247700
693;13,92;51,43;18;1819;919;295;4,1696;283;222500
694;13,24;51,7;31;2561;1204;435;4,4637;414;192800
695;14,35;53,27;10;829;447;173;4,1484;146;102900
696;13,87;53,18;21;1108;524;274;2,7619;269;154600
697;13,85;52,51;4;3226;1666;800;4,1652;838;184500
698;14,25;52,18;52;1185;1007;623;1,4552;660;450000
699;13,04;52,31;30;3236;1167;569;4,0972;588;181400
700;13,42;52,24;16;5040;3150;1196;4,2837;1325;264500
701;13,95;52,25;24;3696;1685;1031;2,3789;1125;266700
702;13,87;53,31;39;1877;805;409;3,875;426;410000
703;12,85;52,48;12;3848;2008;683;2,6352;689;92200
704;13,27;52,3;33;1328;903;329;3,1094;348;136000
705;14,41;52,5;36;1330;761;286;2,7813;273;105800
706;13,28;52,66;52;2106;743;348;5,2909;373;500001
707;12,85;52,09;36;878;499;179;4,1181;167;190400
708;13,42;52,35;47;2589;1284;485;5,1008;465;247100
709;12,98;52,58;24;2591;3243;702;2,1766;739;108500
710;12,5;52,6;26;5550;2372;1058;2,5509;1153;181800
711;13,08;52,4;23;1906;1029;491;2,93;525;183300
712;13,23;51,59;17;3243;1408;566;2,474;619;120100
713;14,39;52,53;39;3260;3130;793;2,5224;821;119200
714;12,08;52,91;30;4238;1914;972;3,7632;1010;307000
715;13,61;53,27;36;1680;744;280;4,66;291;244800
716;12,8;52,93;15;6487;3408;1560;2,1991;1717;133300
717;12,75;52,36;35;1734;1527;344;3;363;160600
718;11,96;53,05;14;1276;867;261;1,9375;270;80900
719;14,62;51,72;24;2171;870;442;3,194;511;276300
720;13,06;52,33;25;2616;581;343;3,1364;547;301600
721;13,23;51,82;52;2416;1150;571;1,7308;618;80500
722;14,04;51,73;43;284;167;68;4,25;65;207500
723;14,62;52,15;52;1994;1014;389;4,3882;404;223600
724;14,31;51,74;30;2910;1270;489;4,6161;535;236500
725;13,1;52,37;19;5777;1711;1225;2,7634;1261;86900
726;14;51,51;21;1416;779;200;3,1987;269;279800
727;13,62;52,32;39;4893;4749;1067;1,2065;1210;55600
728;13,76;52,84;18;1713;690;239;6,9483;244;404300
729;14,31;51,8;42;2725;1115;516;4,5833;569;427500
730;12,72;52,47;43;1105;982;206;2,1149;241;184900
731;13,6;51,97;19;2012;3483;731;2,2234;732;181300
732;13,14;52,36;35;2894;1420;479;5,184;467;224900
733;14,28;52,35;14;3114;1592;776;3,3176;773;156100
734;13,86;53,32;34;3259;1250;478;5,3794;498;206200
735;13,65;52,54;36;1488;1221;296;4,0208;313;171400
736;14,28;53,06;24;1543;824;271;6,4385;257;272600
737;12,21;53,25;17;3012;987;362;7,4201;408;229700
738;13,91;52,53;39;1839;1528;456;2,6818;471;184900
739;13,89;51,94;18;5923;3887;1322;3,4712;1409;194400
740;13,27;52,74;16;3299;1967;604;5,5085;610;223300
741;14,24;51,82;26;3832;2340;904;2,6734;1074;143400
742;13,77;52,23;15;3369;1733;470;5,31;499;127500
743;13;52,42;11;5112;2487;1243;2,1461;1384;75900
744;13,12;52,4;20;4477;2656;871;3,8788;924;226900
745;14,16;52,15;52;1288;437;272;6,3245;309;500001
746;13,76;52,42;12;6208;2443;739;9,1808;750;413700
747;14,66;51,72;8;1204;1074;517;1,0227;552;87500
748;14,18;52,01;40;1552;1919;427;2,2596;;137500
749;12,6;52,28;36;1383;531;203;5,9191;207;151900
750;14,15;51,76;22;434;195;86;2,4211;89;268800
751;13,31;52,05;3;1167;422;186;2,4191;306;217500
752;13,95;51,74;41;1482;617;242;8,8619;239;500001
753;14,15;52,51;20;3460;1707;568;3,7115;602;181900
754;14;53,01;52;1408;718;265;2,6806;280;207900
755;13,77;51,38;21;2188;2265;652;1,9923;706;164700
756;13,47;52,22;34;1102;1325;439;1,5972;;168800
757;12,44;52,38;8;1801;684;350;4,2589;380;134900
758;12,34;52,54;23;580;320;109;4,2054;117;130600
759;13,42;52,29;36;1084;920;199;3,7279;202;162200
760;14,23;52,59;52;1862;872;471;3,2981;472;222700
761;12,85;52,95;18;1411;592;230;1,625;312;94700
762;12,83;52,93;22;2114;1300;538;3,4208;541;290000
763;13,15;53;28;2839;1372;443;6,2135;428;217200
764;13,41;52,34;49;1334;634;421;1,7568;492;93800
765;13,72;52,74;25;347;148;77;4,4531;82;350000
766;12,36;52,61;5;384;410;149;1,5625;131;87500
767;13,05;52,42;24;3523;1775;873;2,1273;991;142300
768;13,55;52,63;34;1369;1005;272;3,692;270;172600
769;12,53;52,41;4;2342;1518;545;2,9469;595;216100
770;13,24;52,41;22;8350;9135;2452;2,5008;2717;160000
771;12,59;52,48;27;5484;2645;1131;2,1927;1205;116700
772;13,22;51,43;17;2722;828;289;3,5714;512;109700
773;14,67;52,15;45;2966;1231;409;7,8347;415;500001
774;13,64;52,77;43;1113;1305;334;1,1434;378;91300
775;13,47;52,19;26;4173;2471;863;3,5052;893;196000
776;13,43;52,24;37;1742;1128;345;3,8824;339;113700
777;13,44;52,29;36;3583;1711;602;3,9745;642;170800
778;13,61;51,39;26;6712;2803;1394;5,2276;1441;434500
779;13,53;52,4;17;1415;861;293;3,25;267;81400
780;13,15;53,17;11;4528;2398;684;5,3044;729;319000
781;13,71;51,86;15;4420;2373;858;3,449;903;149100
782;13,91;51,94;9;2966;1430;740;3,0047;770;256000
783;14,35;51,77;48;1124;783;223;3,4444;231;93100
784;13,31;52,64;16;1821;969;359;3,4643;360;85100
785;12,45;52,11;24;1219;610;185;6,7978;177;325000
786;12,7;52,07;35;2470;1386;411;5,2736;416;179500
787;13,01;52,47;32;352;313;105;2,5742;132;350000
788;12,36;53,15;43;1028;394;149;10,4519;145;500001
789;12,57;52,42;31;3136;1190;412;7,5;431;500001
790;13,54;52,9;52;2170;784;274;10,4286;269;500001
791;12,34;52,67;17;889;439;141;6,1426;131;155000
792;13,95;52,81;28;1582;696;270;5,678;264;370100
793;13,26;52,76;31;6814;2628;1341;2,1176;1714;124100
794;12,46;52,28;44;2172;892;420;4,1742;431;342200
795;13,24;52,39;34;3004;5477;640;2,8342;673;187200
796;14,54;52,24;5;10394;4496;1553;5,9289;1617;411300
797;13,76;51,97;18;2603;1158;423;4,5938;478;150500
798;14,6;51,64;22;6433;2703;1125;4,9957;1174;296400
799;14,37;52,64;35;1139;772;233;4,375;197;204700
800;13,76;52,45;23;4604;2391;1227;3,1373;1319;263100
801;12,91;52,43;30;1631;665;297;6,8443;310;492500
802;13,38;51,73;17;5593;1992;660;7,2965;732;342900
803;14,39;51,76;24;2343;3537;824;2,1094;834;135200
804;13,28;52,69;39;3599;1569;763;5,2571;776;405400
805;14,31;51,76;18;5891;2882;911;5,901;920;235600
806;13,59;53,39;52;2533;981;386;7,8164;402;500001
807;14;51,59;29;2718;982;339;7,9234;365;500001
808;13,06;52,42;18;7923;3789;1473;3,5403;1558;98600
809;12,19;53,15;31;1524;1257;398;2,6019;383;250000
810;13,76;52,83;14;2355;1883;401;5,0311;406;152100
811;13,83;52,83;16;4157;2036;594;6,155;586;246400
812;14,25;53,07;36;2696;1192;452;3,9615;454;116300
813;13,04;52,57;44;1472;820;310;5,6826;275;300000
814;13,07;52;40;1417;1068;331;2,4259;338;164600
815;14,09;53,06;16;238;93;50;5,375;51;215700
816;14,71;51,95;52;2161;904;431;3,5066;544;350000
817;13,57;51,57;32;265;170;50;3,9375;51;187500
818;13,4;52,88;23;2168;1190;425;2,625;503;71600
819;13,92;52,2;52;1740;749;335;3,5673;402;270700
820;14,34;51,78;43;2453;1093;438;2,9107;490;88800
821;13,9;52,58;21;1242;834;362;2,4922;340;243800
822;14,54;52,43;31;2825;1908;563;3,9798;546;187500
823;13,11;52,57;14;1724;939;302;2,4952;315;53900
824;13,4;51,53;45;3023;1789;657;3,6039;659;126000
825;12,23;52,89;19;928;845;319;1,6318;317;187500
826;12,99;52,41;41;2000;1439;461;3,0491;485;192000
827;13,41;52,19;26;1783;1048;306;6,0488;298;232000
828;14,07;52,58;39;896;805;197;1,25;217;42500
829;13,97;51,51;34;2307;1168;427;4,2143;388;245400
830;12,34;53,08;36;2103;1279;392;2,4135;390;97000
831;14,12;53,4;25;1259;599;170;5,7407;184;302200
832;13,62;51,46;34;5098;2239;778;5,6149;778;273100
833;14,02;51,45;39;1765;1056;414;1,5329;414;48300
834;14,21;53,21;36;2288;1079;434;4,5486;439;361000
835;13,06;52,56;8;3839;1342;593;3,9118;852;333700
836;13,27;52,72;46;2280;807;366;2,6316;492;117000
837;13,82;52,88;38;2095;1240;550;2,7218;536;145900
838;13,53;52,39;15;1199;510;296;3,6083;301;180100
839;13,46;52,27;27;4051;1499;797;4,8711;753;286600
840;14,03;52,33;52;3475;1518;777;3,6186;807;500001
841;12,54;52,4;37;2295;933;332;6,7257;332;500001
842;13,5;51,47;21;3455;1605;704;3,1382;706;91600
843;12,48;53,17;47;1572;790;384;2,6429;417;279200
844;13,65;51,69;16;774;489;136;5,7628;122;221300
845;13,78;52,83;26;3141;1572;724;3,3472;670;237400
846;13,01;52,81;32;2215;771;311;4,3542;351;142600
847;12,35;52,61;15;1533;674;287;2,5625;300;146100
848;13,32;53,2;36;1236;880;247;5,791;229;239400
849;13,05;52,41;33;349;460;83;2,375;124;133300
850;13,4;52,33;33;1996;686;270;6,9096;268;341800
851;14,63;51,75;41;1124;807;316;1,4712;344;94600
852;13,65;52,51;19;2150;1510;467;3,4952;544;150000
853;13,67;52,29;25;1101;543;294;2,3571;285;340600
854;12,91;52,39;33;3585;1887;765;2,502;757;62100
855;13,12;52,32;52;1829;694;319;3,3466;301;92600
856;13,28;52,8;13;7174;4293;1872;3,0973;1997;251900
857;14,38;53,21;44;1785;779;291;4,3056;307;228600
858;13,79;51,5;25;3142;1286;419;5,4663;446;248300
859;14,17;51,59;39;1846;765;329;3,9187;350;311900
860;14,02;51,65;26;1528;607;218;6,2871;;325500
861;13,82;51,49;31;1428;677;331;7,2316;320;500001
862;13,85;52,54;17;3391;1529;571;3,4028;623;91000
863;13,84;52,53;35;1032;954;191;2,8906;207;134800
864;13,83;52,53;11;1294;713;290;1,5433;314;50400
865;13,26;52,4;16;284;239;46;1,8958;51;137500
866;13,25;52,41;21;966;417;158;5,5335;172;342600
867;13,26;52,38;12;2255;1006;334;4,1563;472;94000
868;13,23;52,39;39;2965;2638;794;2,532;812;172700
869;13,5;53,13;29;1729;848;328;2,2024;355;60900
870;12,93;52,37;25;2505;1145;483;2,006;529;103000
871;12,92;52,38;10;1431;1438;429;2,2756;473;221400
872;12,93;52,39;26;1460;880;286;1,3676;316;47800
873;12,8;52,36;16;1720;1427;291;2,1107;473;76200
874;12,94;52,37;25;3196;978;419;8,4699;406;344000
875;13,14;53;12;1840;580;234;6,7769;254;400000
876;13,15;53,01;20;1257;551;186;4,6591;201;247200
877;13,46;52,21;35;1147;1016;296;2,3913;365;198800
878;13,46;52,19;26;4486;1873;719;6,5704;709;414700
879;12,59;52,13;13;503;267;77;6,1943;70;276100
880;14,03;52,78;12;932;1043;243;1,4038;244;54300
881;12,56;52,42;41;1527;746;285;6,4232;279;446600
882;12,51;52,42;49;2842;1396;648;3,2679;670;345700
883;12,53;52,43;33;2119;872;465;4,537;524;495500
884;12,54;52,43;17;3362;1520;496;6,1986;507;214500
885;13,51;52,37;17;2559;1238;377;6,2781;370;269800
886;14,32;51,74;21;2423;1098;503;2,364;560;173300
887;14,37;51,76;44;2236;1036;437;3,0833;411;219300
888;14,32;51,73;13;2978;1794;485;6,6813;505;277800
889;14,37;51,73;35;1897;733;291;7,4185;279;500001
890;14,31;51,79;46;1302;482;226;7,0674;215;500001
891;14,38;51,78;20;8146;3562;1054;7,167;1131;357100
892;13,74;52,82;34;2457;1538;507;2,809;499;82500
893;13,81;52,85;19;1907;681;270;6,0332;323;244900
894;14,64;52,14;41;930;463;185;3,4141;191;90600
895;14,61;52,15;37;1375;951;272;3,2083;260;195200
896;14,63;52,13;12;3330;1577;584;4,6985;600;264100
897;13,51;51,47;29;2470;1589;513;3,1801;560;190500
898;13,5;51,46;11;872;422;221;4,6364;203;156300
899;13,56;51,49;30;1671;760;375;2,5164;469;178100
900;13,74;52,43;44;2151;849;370;4,4583;411;397100
901;13,76;52,41;6;4664;2105;663;6,0804;644;198700
902;13,73;52,46;27;2343;1537;426;5,1345;415;210600
903;13,73;52,45;6;6525;3146;806;9,2858;826;436100
